Heading,Link,Summary,Date
'Indian Universities should improve quality of teaching',http://economictimes.indiatimes.com/industry/services/education/indian-universities-should-improve-quality-of-teaching/articleshow/50287032.cms,"Vice-Chancellor of University of Technology, Papua New Guinea, Dr Albert Schram suggested that Indian universities must improve the quality of teaching, research and extension on par with global standards.","Dec 22, 2015, 09:44 PM IST"
Indians flock to US 'educational warehouses',http://economictimes.indiatimes.com/industry/services/education/indians-flock-to-us-educational-warehouses/articleshow/50292988.cms,"The 19 students who were offloaded from an Air India flight in Hyderabad on Sunday, when they were on their way to US were clearly coming to an educational warehouse.","Dec 23, 2015, 11:23 AM IST"
American University announces APJ Abdul Kalam Fellowship for Indian students,http://economictimes.indiatimes.com/industry/services/education/american-university-announces-apj-abdul-kalam-fellowship-for-indian-students/articleshow/50230136.cms,"Fellowship worth $156,000 will be awarded to deserving candidates from India wishing to pursue PhD study at the University of South Florida.","Dec 18, 2015, 12:40 PM IST"
"Advised to pass my term quietly, not an option for me: Valson Thampu",http://economictimes.indiatimes.com/industry/services/education/advised-to-pass-my-term-quietly-not-an-option-for-me-valson-thampu/articleshow/50253652.cms,"Thampu has been quite vocal in his allegations about the college being subjected to a ""harassment"" by certain alumni and teachers.","Dec 20, 2015, 12:09 PM IST"
"Centre should establish more IITs: Paari Vendhar, SRM Varsity Chancellor",http://economictimes.indiatimes.com/industry/services/education/centre-should-establish-more-iits-paari-vendhar-srm-varsity-chancellor/articleshow/50267168.cms,Paari Vendhar said that the Centre should set up more IITs and such technical institutes to allow maximum number of students gain quality education.,"Dec 21, 2015, 03:29 PM IST"
Simplilearn to launch Online Classroom Flexi-Pass,http://economictimes.indiatimes.com/industry/services/education/simplilearn-to-launch-online-classroom-flexi-pass/articleshow/50231345.cms,"The product allows learners to attend unlimited real-time face-to-face online sessions with world class trainers, unbound of their geographies and time-zones.","Dec 18, 2015, 02:19 PM IST"
Delhi government fixes upper age limit of 4 years for nursery admission,http://economictimes.indiatimes.com/industry/services/education/delhi-government-fixes-upper-age-limit-of-4-years-for-nursery-admission/articleshow/50236672.cms,Delhi government has fixed an upper age limit to be followed by private unaided schools for admission to entry level classes with the maximum age for nursery admissions being set at four years.,"Dec 18, 2015, 09:00 PM IST"
"10,000 engineering colleges to hold skill training classes",http://economictimes.indiatimes.com/industry/services/education/10000-engineering-colleges-to-hold-skill-training-classes/articleshow/50226397.cms,This plan of action would also not compel teachers in the institutes to put in extra hours or distract them from their primary academic work.,"Dec 18, 2015, 04:23 AM IST"
DU students get corporate governance tips from Naryana Murthy,http://economictimes.indiatimes.com/industry/services/education/du-students-get-corporate-governance-tips-from-naryana-murthy/articleshow/50237214.cms,DU students today received lessons of good corporate governance from Narayana Murthy who stressed on importance of accountability to every stakeholder.,"Dec 19, 2015, 12:00 AM IST"
NIIT expands Europe presence with Norway office,http://economictimes.indiatimes.com/industry/services/education/niit-expands-europe-presence-with-norway-office/articleshow/50230106.cms,"Devenderjit Chadha, senior VP learning delivery at NIIT said, “As a national center for higher education and finance, Bergen is a city of choice for us.”","Dec 18, 2015, 12:37 PM IST"
Harvard University’s public health school opening centre in Mumbai,http://economictimes.indiatimes.com/industry/services/education/harvard-universitys-public-health-school-opening-centre-in-mumbai/articleshow/50230919.cms,"The new centre located in the Piramal Tower Annexe is the first in South Asia, the space for which has been provided by Harvard alumni: Swati Piramal.","Dec 18, 2015, 01:45 PM IST"
20 per cent jump in Indian students in US since July,http://economictimes.indiatimes.com/industry/services/education/20-per-cent-jump-in-indian-students-in-us-since-july/articleshow/50227057.cms,There are currently 1.2 million international students in the US with students from China topping the list followed by India and South Korea.,"Dec 18, 2015, 08:07 AM IST"
IIM-Bangalore director Sushil Vachani granted no extension,http://economictimes.indiatimes.com/industry/services/education/iim-bangalore-director-sushil-vachani-granted-no-extension/articleshow/50210743.cms,A search-cum-selection committee will now be set up to appoint a new director and IIM-Bangalore has asked the HRD ministry to pick its nominee for the committee.,"Dec 17, 2015, 04:00 AM IST"
Hippocampus Learning Centres to open 500 pre-schools in rural areas by June,http://economictimes.indiatimes.com/industry/services/education/hippocampus-learning-centres-to-open-500-pre-schools-in-rural-areas-by-june/articleshow/50195068.cms,Malhotra said education at LKG and UKG levels is not as regulated as formal schooling covered by the government system.,"Dec 16, 2015, 04:42 AM IST"
"Time for rethink for Christ, Jain varsities as they score 'B'",http://economictimes.indiatimes.com/industry/services/education/time-for-rethink-for-christ-jain-varsities-as-they-score-b/articleshow/50197508.cms,Christ College received A+ grading in 2005 and Jain College got 3.8 out of four in 2008. The latest ratings have left faculty members in both universities disappointed.,"Dec 16, 2015, 10:46 AM IST"
IIM Lucknow to offer HBS’ ‘Macroeconomics of Competitiveness’ as optional course,http://economictimes.indiatimes.com/industry/services/education/iim-lucknow-to-offer-hbs-macroeconomics-of-competitiveness-as-optional-course/articleshow/50186623.cms,The affiliate network at HBS would enable IIM Lucknow to access the continuously updated teaching material for Microeconomics of Competitiveness.,"Dec 15, 2015, 04:13 PM IST"
New medical colleges to come up in 58 districts: JP Nadda,http://economictimes.indiatimes.com/industry/services/education/new-medical-colleges-to-come-up-in-58-districts-jp-nadda/articleshow/50188082.cms,"New medical colleges will be set up in 58 districts, resulting in an increase of 5,800 MBBS seats in the country, the Parliament was informed today.","Dec 15, 2015, 05:30 PM IST"
IIM Lucknow to offer HBS’ ‘Macroeconomics of Competitiveness’next year,http://economictimes.indiatimes.com/industry/services/education/iim-lucknow-to-offer-hbs-macroeconomics-of-competitivenessnext-year/articleshow/50186365.cms,B-school to offer Harvard's MOC as an optional course to students of different programmed,"Dec 15, 2015, 04:01 PM IST"
Recognise CBSE-offered computer courses for admission: UGC to varsities,http://economictimes.indiatimes.com/industry/services/education/recognise-cbse-offered-computer-courses-for-admission-ugc-to-varsities/articleshow/50209090.cms,The announcement comes as a relief to students facing troubles taking admissions to undergraduate programmes for having studied Informatics Practices in Class XII.,"Dec 16, 2015, 10:38 PM IST"
SC to hear plea on abolition of quota in Sanskriti School,http://economictimes.indiatimes.com/industry/services/education/sc-to-hear-plea-on-abolition-of-quota-in-sanskriti-school/articleshow/50191505.cms,The SC agreed to hear tomorrow a plea of Centre challenging the Delhi HC decision setting aside the 60% quota in the prestigious Sanskriti School.,"Dec 15, 2015, 09:30 PM IST"
IIM-B to host conference on business analytics and intelligence,http://economictimes.indiatimes.com/industry/services/education/iim-b-to-host-conference-on-business-analytics-and-intelligence/articleshow/50189326.cms,"The conference will have delegates comprising of professors, scientists and managers from different academic and research institutes","Dec 15, 2015, 06:54 PM IST"
India enters Guinness Book for conducting world's largest practical lesson,http://economictimes.indiatimes.com/industry/services/education/india-enters-guinness-book-for-conducting-worlds-largest-practical-lesson/articleshow/50209635.cms,"2,000 students from schools across the national capital who attempted to conduct 'world's largest practical science lesson' at Indian Institute of Technology (IIT) last week have entered Guinness Book for World Records.","Dec 16, 2015, 11:07 PM IST"
O P Longia new national president of IIMM,http://economictimes.indiatimes.com/industry/services/education/o-p-longia-new-national-president-of-iimm/articleshow/50169721.cms,The Indian Institute of Materials Management (IIMM) has elected senior supply chain professional O P Longia as its new National President.,"Dec 14, 2015, 12:59 PM IST"
HRD Ministry ties up with Tata Group firms to set up IIITs under PPP mode,http://economictimes.indiatimes.com/industry/services/education/hrd-ministry-ties-up-with-tata-group-firms-to-set-up-iiits-under-ppp-mode/articleshow/50151966.cms,"The HRD Ministry signed a MoU with private players for setting up of three IIITs in Ranchi, Nagpur and Pune on public-private partnership (PPP) mode.","Dec 12, 2015, 06:31 PM IST"
No paper admit cards for civil services main exam: UPSC,http://economictimes.indiatimes.com/industry/services/education/no-paper-admit-cards-for-civil-services-main-exam-upsc/articleshow/50158099.cms,"No paper admit card will be issued for this year's civil services main examination, scheduled to begin from Friday, the Union Public Service Commission (UPSC) has said.","Dec 13, 2015, 11:01 AM IST"
Engineering colleges have cut 1.3 lakh seats since 2013-14,http://economictimes.indiatimes.com/industry/services/education/engineering-colleges-have-cut-1-3-lakh-seats-since-2013-14/articleshow/50134158.cms,"In the three years between 2013-14 and 2015-16, engineering colleges have reduced the number of seats by a staggering 1.3 lakh.","Dec 11, 2015, 11:50 AM IST"
"1,310 posts of professors lying vacant in Central Universities",http://economictimes.indiatimes.com/industry/services/education/1310-posts-of-professors-lying-vacant-in-central-universities/articleshow/50125595.cms,"There are 1,310 posts of Professors which are vacant in various Central Universities, as on September 1, 2015, the Ministry of Human Resource Development said today.","Dec 10, 2015, 07:30 PM IST"
Queen Mary University and Jindal Global University sign MoU on South Asia research university network,http://economictimes.indiatimes.com/industry/services/education/queen-mary-university-and-jindal-global-university-sign-mou-on-south-asia-research-university-network/articleshow/50136039.cms,"QMUL and JGU have signed a MoU to facilitate collaboration between emergent research universities in South Asia for teaching, academic and research activities.","Dec 11, 2015, 02:04 PM IST"
"Funds won’t be a constraint for GIAN project, says government",http://economictimes.indiatimes.com/industry/services/education/funds-wont-be-a-constraint-for-gian-project-says-government/articleshow/50129620.cms,"Funding will not be a constraint for the Global Initiative of Academic Networks project, which is aimed at strengthening research collaborations.","Dec 11, 2015, 04:17 AM IST"
Annual award for maximum innovation in field of education,http://economictimes.indiatimes.com/industry/services/education/annual-award-for-maximum-innovation-in-field-of-education/articleshow/50123099.cms,Smriti Irani asked officials of the National University of Educational Planning and Administration  to work out the details in this regard.,"Dec 10, 2015, 04:54 PM IST"
Bihar to use Facebook to help Class 10 students,http://economictimes.indiatimes.com/industry/services/education/bihar-to-use-facebook-to-help-class-10-students/articleshow/50127884.cms,"Bihar will use social network Facebook to help students appearing for the Class 10 matriculation examinations, to solve their doubts and questions and communicate vital information for stress-free preparation, state Education Minister Ashok Choudhary said on Thursday.","Dec 10, 2015, 10:20 PM IST"
Shishir Jaipuria group embarks on major expansion drive in education sector,http://economictimes.indiatimes.com/industry/services/education/shishir-jaipuria-group-embarks-on-major-expansion-drive-in-education-sector/articleshow/50142053.cms,The Shishir Jaipuria group has embarked on a major expansion drive in the education sector and aims to have about 30 schools across the country by 2022.,"Dec 11, 2015, 09:11 PM IST"
Online jobs preparation company MockBank Learning acquires Litoro,http://economictimes.indiatimes.com/industry/services/education/online-jobs-preparation-company-mockbank-learning-acquires-litoro/articleshow/50092068.cms,MockBank Learning Pvt Ltd has bought majority stake in web and mobile services company Litoro for an undisclosed amount.,"Dec 8, 2015, 04:49 PM IST"
2.43 crore students benefited from Central schemes for minorities,http://economictimes.indiatimes.com/industry/services/education/2-43-crore-students-benefited-from-central-schemes-for-minorities/articleshow/50109160.cms,"A total of 2.43 crore students including 1.24 crore girl students benefited from three Central schemes for youngsters from minority communities during the year 2012-13 to 2014-15, Lok Sabha was informed.","Dec 9, 2015, 06:36 PM IST"
Over 2.46 crore minority students got scholarships in three years,http://economictimes.indiatimes.com/industry/services/education/over-2-46-crore-minority-students-got-scholarships-in-three-years/articleshow/50096156.cms,The Centre awarded scholarships to more than 2.46 crore students belonging to minority communities between 2012-13 and 2014-15.,"Dec 8, 2015, 09:17 PM IST"
Don't commit higher education to WTO: Students urge Centre,http://economictimes.indiatimes.com/industry/services/education/dont-commit-higher-education-to-wto-students-urge-centre/articleshow/50096729.cms,"Scores of students from various varsities across the country including JNU, DU, Aligarh Muslim University, Jadhavpur and Allahabad Universities, are camping at Jantar Mantar in protest against proposed negotiations on higher education at the forthcoming WTO conference in Nairobi.","Dec 8, 2015, 09:52 PM IST"
Nursery admissions to begin from Jan 1; no changes in process,http://economictimes.indiatimes.com/industry/services/education/nursery-admissions-to-begin-from-jan-1-no-changes-in-process/articleshow/50097325.cms,"The Delhi Government today notified the schedule for nursery admissions in the national capital, which will begin from January 1 with no deviation from the earlier process.","Dec 8, 2015, 10:37 PM IST"
India should focus on university education reforms: Prof Lawrence Summers,http://economictimes.indiatimes.com/industry/services/education/india-should-focus-on-university-education-reforms-prof-lawrence-summers/articleshow/50097605.cms,"India is paying inadequate attention to improving its university education system, and this could limit its potential to achieve high growth and inclusive development.","Dec 8, 2015, 10:52 PM IST"
'Over 85 lakh students benefitted from scholarship schemes',http://economictimes.indiatimes.com/industry/services/education/over-85-lakh-students-benefitted-from-scholarship-schemes/articleshow/50093813.cms,"Over 85 lakh students have benefited from scholarship schemes meant for the youth from the minority communities during the last fiscal, Rajya Sabha was informed.","Dec 8, 2015, 07:02 PM IST"
"IITs, IIMs in bad position: Murli Manohar Joshi",http://economictimes.indiatimes.com/industry/services/education/iits-iims-in-bad-position-murli-manohar-joshi/articleshow/50107400.cms,Former HRD minister also suggested that the government should assess the country's technological power before introducing development schemes.,"Dec 9, 2015, 04:39 PM IST"
Careers360 acquires enrolment management platform NoPaperForms.com,http://economictimes.indiatimes.com/industry/services/education/careers360-acquires-enrolment-management-platform-nopaperforms-com/articleshow/50102621.cms,"""NoPaperForms acquisition will help Careers360 augment and strengthen its B2B clientele offering and help institutes spend smartly on digital media.","Dec 9, 2015, 11:02 AM IST"
"Bennett University: Times Group campus to start B Tech, MBA courses next year",http://economictimes.indiatimes.com/industry/services/education/bennett-university-times-group-campus-to-start-b-tech-mba-courses-next-year/articleshow/50096764.cms,"Times of India group is all set to launch its Bennett University next year in July at Greater Noida near Delhi, a top Bennett, Coleman & Company Ltd (BCCL) executive said.","Dec 8, 2015, 09:54 PM IST"
Ajmal National Rural Education Programme: Ray of hope for education in Assam's 'char' areas,http://economictimes.indiatimes.com/industry/services/education/ajmal-national-rural-education-programme-ray-of-hope-for-education-in-assams-char-areas/articleshow/50062343.cms,ANREM will focus on the 'char' villages as these account for one of the largest concentration of illiterate population in the state with 68 per cent of the dwellers being below the poverty line.,"Dec 6, 2015, 11:42 AM IST"
Tata Trusts ties up with Khan Academy to offer free online education,http://economictimes.indiatimes.com/industry/services/education/tata-trusts-ties-up-with-khan-academy-to-offer-free-online-education/articleshow/50063539.cms,"The five year partnership will provide free, world- class education in Maths and Science for anyone who seeks it in India in local languages.","Dec 6, 2015, 02:20 PM IST"
Khan Academy and Central Square Foundation launch Khan Academy Hindi,http://economictimes.indiatimes.com/industry/services/education/khan-academy-and-central-square-foundation-launch-khan-academy-hindi/articleshow/50025485.cms,"""It aims to continue to make more videos, practice exercises and tutorials available over time in Hindi, for free,"" Khan Academy stated.","Dec 3, 2015, 02:42 PM IST"
"Tata Trusts, Khan Academy plan to deliver education online",http://economictimes.indiatimes.com/industry/services/education/tata-trusts-khan-academy-plan-to-deliver-education-online/articleshow/50069556.cms,"The five-year partnership will provide free, world-class education in math and science for anyone who seeks it in India in local languages.","Dec 7, 2015, 04:00 AM IST"
Rajiv Vastupal joins board of governors of IIM-Udaipur,http://economictimes.indiatimes.com/industry/services/education/rajiv-vastupal-joins-board-of-governors-of-iim-udaipur/articleshow/50028937.cms,"Rajiv Vastupal, CMD of Ahmedabad-based Group Company named Team Rajiv and chairman, FICCI Gujarat State council has joined the board of governors of the Indian Institute of Management Udaipur (IIM-U).","Dec 3, 2015, 06:05 PM IST"
Zee Learn in talks with Tree House Education for consolidation,http://economictimes.indiatimes.com/industry/services/education/zee-learn-in-talks-with-tree-house-education-for-consolidation/articleshow/50038833.cms,"Zee Learn, Essel Group's education arm, today said its Board has accorded in-principle approval for exploring consolidation options.","Dec 4, 2015, 11:26 AM IST"
SP Jain School of Global Management to launch its second Mumbai campus in 2016,http://economictimes.indiatimes.com/industry/services/education/sp-jain-school-of-global-management-to-launch-its-second-mumbai-campus-in-2016/articleshow/50075828.cms,"SP Jain School of Global Management is now looking at opening another campus in Kohinoor City, near BKC, in early 2016.","Dec 7, 2015, 04:03 PM IST"
Genpact signs MoU with ICFAI Business School for research programme,http://economictimes.indiatimes.com/industry/services/education/genpact-signs-mou-with-icfai-business-school-for-research-programme/articleshow/50074490.cms,Genpact said it plans to conduct these sessions through its own subject matter experts and training partners providing both theoretical and practical experience.,"Dec 7, 2015, 02:27 PM IST"
Off-campus university centres without permits asked to shut down,http://economictimes.indiatimes.com/industry/services/education/off-campus-university-centres-without-permits-asked-to-shut-down/articleshow/50076169.cms,"UGC has asked institutions deemed to be universities which had started off-campus centres without prior permission, to close such centres.","Dec 7, 2015, 04:27 PM IST"
India does not look for ranking of universities by global agencies: Smriti Irani,http://economictimes.indiatimes.com/industry/services/education/india-does-not-look-for-ranking-of-universities-by-global-agencies-smriti-irani/articleshow/50074197.cms,HRD Minister Smriti Irani said the ranking of institutions by global agencies are based on research and infusion of foreign faculty.,"Dec 7, 2015, 01:55 PM IST"
Super 30 founding mathematician honoured in Germany,http://economictimes.indiatimes.com/industry/services/education/super-30-founding-mathematician-honoured-in-germany/articleshow/50001074.cms,Germany can attract talented Indian students through special scholarships so that they could continue their higher studies to contribute to the world's progress.,"Dec 1, 2015, 08:40 PM IST"
350 foreign academicians to teach in India under GIAN,http://economictimes.indiatimes.com/industry/services/education/350-foreign-academicians-to-teach-in-india-under-gian/articleshow/49999157.cms,More than 350 academicians from 38 countries are coming to teach in 68 Indian institutes under the national GIAN programme.,"Dec 1, 2015, 06:29 PM IST"
International Management Institute Delhi wraps up final placements in record three days,http://economictimes.indiatimes.com/industry/services/education/international-management-institute-delhi-wraps-up-final-placements-in-record-three-days/articleshow/49990235.cms,"Genpact was the largest recruiter on campus in terms of numbers, making a total of 18 offers, followed closely by ICICI Bank with 17.","Dec 1, 2015, 04:05 AM IST"
Haryana government signs pact with O P Jindal University to draft Education plan,http://economictimes.indiatimes.com/industry/services/education/haryana-government-signs-pact-with-o-p-jindal-university-to-draft-education-plan/articleshow/49984039.cms,"The statement said that the university's International Institute for Higher Education, Research and Capacity Building (IIHEd) will undertake this project.","Nov 30, 2015, 06:13 PM IST"
"IIM Bengaluru to host Innovation, IP Conference",http://economictimes.indiatimes.com/industry/services/education/iim-bengaluru-to-host-innovation-ip-conference/articleshow/49999490.cms,"IIM Bengaluru announced that it would host the first India Conference on Innovation, Intellectual Property and Competition on December 7-8.","Dec 1, 2015, 06:55 PM IST"
5 steps to revitalize India's higher education system,http://economictimes.indiatimes.com/industry/services/education/5-steps-to-revitalize-indias-higher-education-system/articleshow/49999095.cms,The gradual decline in global competitiveness can be attributed to a multitude of factors. Let me list some of the more important concerns and the way to redress them.,"Dec 1, 2015, 06:24 PM IST"
Indian institutes need to improve perception for better global ranking: Smriti Irani,http://economictimes.indiatimes.com/industry/services/education/indian-institutes-need-to-improve-perception-for-better-global-ranking-smriti-irani/articleshow/49982946.cms,"Several higher educational institutions in India produce quality research, but they need to improve their ""perception index"" if they are to secure better standing in global rankings, the government said today.","Nov 30, 2015, 05:02 PM IST"
IIM Bangalore wins Tata Steel’s intellectual marathon Steel-a-thon,http://economictimes.indiatimes.com/industry/services/education/iim-bangalore-wins-tata-steels-intellectual-marathon-steel-a-thon/articleshow/49996090.cms,Tata Steel initiated ‘Steel-a-thon’ to connect with the young minds of B-schools and provide them with an opportunity to work on real-time challenges faced.,"Dec 1, 2015, 03:02 PM IST"
IIM-Trichy's PG programme in management gets CFA recognition,http://economictimes.indiatimes.com/industry/services/education/iim-trichys-pg-programme-in-management-gets-cfa-recognition/articleshow/49990249.cms,CFA Institute is a global association of investment professionals that sets the standard for professional excellence in the industry.,"Dec 1, 2015, 04:08 AM IST"
Sorry state: Only 54 of 810 top places of learning have women at helm,http://economictimes.indiatimes.com/industry/services/education/sorry-state-only-54-of-810-top-places-of-learning-have-women-at-helm/articleshow/49990851.cms,"India’s higher education lacks women academic leaders, according to a survey of 810 institutions that include the Indian Institutes of Technology and Indian Institutes of Management.","Dec 1, 2015, 06:57 AM IST"
AICTE to soon recognise distance learning engineering courses,http://economictimes.indiatimes.com/industry/services/education/aicte-to-soon-recognise-distance-learning-engineering-courses/articleshow/49937735.cms,Varsities offering engineering programmes through correspondence will soon be able to get accreditation from the All India Council for Technical Education.,"Nov 26, 2015, 07:47 PM IST"
Bengaluru to Host Women Technologists Conference,http://economictimes.indiatimes.com/industry/services/education/bengaluru-to-host-women-technologists-conference/articleshow/49907057.cms,Intel’s chief information officer Kimberly S Stevenson and Omidyar Network India’s managing director Roopa Kudva are the keynote speakers.,"Nov 24, 2015, 03:52 PM IST"
HRD Ministry sets up panel on Sanskrit,http://economictimes.indiatimes.com/industry/services/education/hrd-ministry-sets-up-panel-on-sanskrit/articleshow/49894883.cms,HRD ministry has constituted a 13-member expert panel headed by former CEC N Gopalaswami to deliberate on issues related to Sanskrit as part of its attempt to promote the language.,"Nov 23, 2015, 07:11 PM IST"
IIIT Hyderabad to host international building simulation conference,http://economictimes.indiatimes.com/industry/services/education/iiit-hyderabad-to-host-international-building-simulation-conference/articleshow/49892576.cms,"""The five-day event which happens to be the 14th conference of IBPSA is being conducted for the first time in the country,"" IIIT Hyderabad said.","Nov 23, 2015, 04:03 PM IST"
ET Young Leaders B-school Edition: 12 of 22 from tier-II towns; ten women make it to final,http://economictimes.indiatimes.com/industry/services/education/et-young-leaders-b-school-edition-12-of-22-from-tier-ii-towns-ten-women-make-it-to-final/articleshow/49899582.cms,The ET Young Leaders B-school edition is India’s largest such talent hunt of final-year students with leadership potential.,"Nov 24, 2015, 05:52 AM IST"
WNS partners NIIT University for training business analytics experts,http://economictimes.indiatimes.com/industry/services/education/wns-partners-niit-university-for-training-business-analytics-experts/articleshow/49908747.cms,"Eligibility criteria includes graduation with Mathematics as one of the subjects, followed by at least two years of work experience.","Nov 24, 2015, 06:03 PM IST"
IIFT launches PG certificate course in Global Economics with Ivory Education,http://economictimes.indiatimes.com/industry/services/education/iift-launches-pg-certificate-course-in-global-economics-with-ivory-education/articleshow/49892501.cms,IIFT in association with Ivory Education has launched a post graduate certificate programme in Global Economics and Business Management.,"Nov 23, 2015, 03:55 PM IST"
City B-school pushes for anti-corruption as MBA course subject,http://economictimes.indiatimes.com/industry/services/education/city-b-school-pushes-for-anti-corruption-as-mba-course-subject/articleshow/49894475.cms,MBA students at Bangalore University’s Canara Bank School of Management will have anti-corruption as a subject from the next academic year.,"Nov 23, 2015, 06:39 PM IST"
Drastic dip in foreign students coming to India,http://economictimes.indiatimes.com/industry/services/education/drastic-dip-in-foreign-students-coming-to-india/articleshow/49903741.cms,"The decline, some experts say , is a reflection of where Indian institutions stand globally.","Nov 24, 2015, 11:58 AM IST"
"Use of Delhi Public School name, logo by franchisees under High Court scanner",http://economictimes.indiatimes.com/industry/services/education/use-of-delhi-public-school-name-logo-by-franchisees-under-high-court-scanner/articleshow/49936927.cms,Delhi High Court has sought responses of the city government and CBSE on a PIL alleging that societies like Delhi Public School Society were indulging in commercialisation of education.,"Nov 26, 2015, 06:51 PM IST"
JIPMER plans to expand telemedicine network,http://economictimes.indiatimes.com/industry/services/education/jipmer-plans-to-expand-telemedicine-network/articleshow/49826834.cms,JIPMER has drawn up plans to expand its telemedicine network by collaborating with various institutions across the world.,"Nov 18, 2015, 11:07 AM IST"
"UCC to celebrate George Boole’s bicentenary year at IIT Madras, looks to further India ties",http://economictimes.indiatimes.com/industry/services/education/ucc-to-celebrate-george-booles-bicentenary-year-at-iit-madras-looks-to-further-india-ties/articleshow/49844053.cms,"As part of the GB200 programme, UCC is holding a day-long symposium in Chennai on 20th November in collaboration with IIT Madras and the Institute of Mathematical Sciences.","Nov 19, 2015, 02:47 PM IST"
Cyrus Mistry inaugurates new XLRI Campus,http://economictimes.indiatimes.com/industry/services/education/cyrus-mistry-inaugurates-new-xlri-campus/articleshow/49831614.cms,"The new XLRI campus, which is a contiguous extension of the existing Jamshedpur campus, is spread over an area of 7 acres.","Nov 18, 2015, 04:58 PM IST"
Platform for thought leaders: Yale University may reserve seat in Bengaluru for its India centre,http://economictimes.indiatimes.com/industry/services/education/platform-for-thought-leaders-yale-university-may-reserve-seat-in-bengaluru-for-its-india-centre/articleshow/49841217.cms,"The planned centre will be modelled on the lines of the Yale Centre in Beijing, China, that opened last year.","Nov 19, 2015, 11:10 AM IST"
New XLRI campus inaugurated by Tata Sons Chairman,http://economictimes.indiatimes.com/industry/services/education/new-xlri-campus-inaugurated-by-tata-sons-chairman/articleshow/49833159.cms,"Tata Sons Chairman Cyrus Mistry inaugurated a new campus of XLRI- Xavier School of Management, here in the presence of Tata Steel Managing Director (India and South East Asia).","Nov 18, 2015, 07:03 PM IST"
EU's Indian delegation to organise European virtual higher education fair for students,http://economictimes.indiatimes.com/industry/services/education/eus-indian-delegation-to-organise-european-virtual-higher-education-fair-for-students/articleshow/49832056.cms,Over 130 European higher education institutions from 23 European countries will participate in a first of its kind European Higher Education Virtual Fair to be held for Indian and South Asian students and institutions from 26-29 November.,"Nov 18, 2015, 05:34 PM IST"
"Karadi Path, an education services company, has raised $2.3 million from Pearson Affordable Learning Fund",http://economictimes.indiatimes.com/industry/services/education/karadi-path-an-education-services-company-has-raised-2-3-million-from-pearson-affordable-learning-fund/articleshow/49833258.cms,"City based Karadi Path, an education services company, has raised $2.3 million in a series A round of equity capital from Pearson Affordable Learning Fund.","Nov 18, 2015, 07:12 PM IST"
"Now, Join IIM-B, take lessons from Yale, Berkeley, LSE",http://economictimes.indiatimes.com/industry/services/education/now-join-iim-b-take-lessons-from-yale-berkeley-lse/articleshow/49827407.cms,"IIM-B hosted a GNAM meet, which concluded on Tuesday. IIM-B is the only Indian business school that is a member of GNAM.","Nov 18, 2015, 11:48 AM IST"
Da Vinci Learning launches HD educational channel in India,http://economictimes.indiatimes.com/industry/services/education/da-vinci-learning-launches-hd-educational-channel-in-india/articleshow/49831152.cms,'Da Vinci Learning' today launched its HD educational channel in the country in association with Raghav Bahl-promoted Quintillion Media.,"Nov 18, 2015, 04:25 PM IST"
GIAN to help improve rankings of institutes like IITs; international faculty members to teach in India,http://economictimes.indiatimes.com/industry/services/education/gian-to-help-improve-rankings-of-institutes-like-iits-international-faculty-members-to-teach-in-india/articleshow/49852543.cms,"After decades of failing to make it to global rankings, IITs may have a brighter chance of doing so as theGIAN project gets underway.","Nov 20, 2015, 04:00 AM IST"
ICICI Bank Canada launches Student GIC program for students aspiring to study in Canada,http://economictimes.indiatimes.com/industry/services/education/icici-bank-canada-launches-student-gic-program-for-students-aspiring-to-study-in-canada/articleshow/49800911.cms,"Under the scheme, students applying for a study permit under the SPP, are required to invest in a GIC of Canadian $ 10,000 with a bank in Canada authorised to offer this facility.","Nov 16, 2015, 02:12 PM IST"
India's first gender university to come up in Kerala,http://economictimes.indiatimes.com/industry/services/education/indias-first-gender-university-to-come-up-in-kerala/articleshow/49768403.cms,"Kerala government is getting ready to set up a first-of-its-kind university in the country, exclusively for research-oriented studies related to gender.","Nov 13, 2015, 03:48 PM IST"
"UGC asks 10 institutes including NMIMS, TIFR and BITS Pilani to shut off-campus centres",http://economictimes.indiatimes.com/industry/services/education/ugc-asks-10-institutes-including-nmims-tifr-and-bits-pilani-to-shut-off-campus-centres/articleshow/49795186.cms,"UGC  has directed ten institutions to immediately shut down their off-campus centres, saying these are 'unauthorised' and have been set up against the rules.","Nov 16, 2015, 11:49 AM IST"
StanChart launches Standard Chartered - Chevening Financial Services Leadership Programme for India,http://economictimes.indiatimes.com/industry/services/education/stanchart-launches-standard-chartered-chevening-financial-services-leadership-programme-for-india/articleshow/49772401.cms,"British lender Standard Chartered, has created the ""Standard Chartered - Chevening Financial Services Leadership Programme for India"".","Nov 13, 2015, 09:28 PM IST"
IIT students plan cycle-sharing system for on-campus transport,http://economictimes.indiatimes.com/industry/services/education/iit-students-plan-cycle-sharing-system-for-on-campus-transport/articleshow/49798646.cms,"Using a newly-developed software and bicycles abandoned by generations of alumni at the hostels, the students will solve the problem of on-campus transport.","Nov 16, 2015, 11:22 AM IST"
"Homeschooling: Good, bad or ugly?",http://economictimes.indiatimes.com/industry/services/education/homeschooling-good-bad-or-ugly/articleshow/49765375.cms,"While the numbers of those attending formal schools is higher, there is a growing community of parents who are homeschooling their kids.","Nov 13, 2015, 11:02 AM IST"
